stop_id,stop_code,stop_name,stop_lat,stop_lon
901078,901078,DOLLAR MILL RD SW@UTOY CT SW,33.745045,-84.5271
901079,901079,DOLLAR MILL RD SW @ BOULDER PARK DR SW,33.746177,-84.52791
901085,901085,MARTIN LUTHER KING J DR SW@ANDERSON,33.750515,-84.447651
901086,901086,WESTVIEW DR SW@ALTOONA PL SW,33.747448,-84.435297
901087,901087,ALTOONA PL SW@WESTVIEW DR SW,33.747484,-84.435384
901088,901088,MATHEWSON PL SW @ WESTVIEW DR SW,33.747888,-84.436109
901089,901089,WELLINGTON ST SW@ARCHER ST SW,33.750927,-84.438281
901090,901090,MARTIN LUTHER KING J DR @ FLORIDA AVE,33.75217,-84.464395
901091,901091,WELLINGTON ST SW@MOZLEY PL SW,33.751941,-84.438326
901092,901092,C M ALEXANDER BLVD @ SUNSET AVE NW,33.768164,-84.410002
901093,901093,C M ALEXANDER BLVD @ J P BRAWLEY DR,33.768261,-84.412482
901094,901094,ENGLISH AVE @ CAMERON M ALEXANDER,33.768569,-84.413372
901095,901095,ENGLISH AVE NW @ NORTH AVE NW,33.769979,-84.413408
901100,901100,MORELAND AVE SE@WYLIE ST SE,33.75252,-84.349238
901101,901101,MORELAND AVE SE@FAITH AVE SE,33.743345,-84.349235
901105,901105,LYNHURST DR@155,33.748783,-84.488464
901106,901106,LYNHURST DR SW@LYNHURST CIR SW,33.746552,-84.48896
901107,901107,LYNHURST DR SW@REBECCA DR SW,33.744904,-84.489883
901108,901108,LYNHURST DR SW@IVAN HILL DR SW,33.74271,-84.490875
901109,901109,ROCKBRIDGE RD@WILLOW RIDGE WAY,33.78318,-84.247258
901111,901111,ROCKBRIDGE RD@WILLOW RIDGE WAY,33.78347,-84.24706
901112,901112,NORTHERN AVE@281,33.78177,-84.24815
901113,901113,MEMORIAL DR@3850,33.760582,-84.260452
901114,901114,MEMORIAL DR @ BOBBIE LN,33.759138,-84.262079
901115,901115,CENTENNIAL OLYMPIC PARK DR @ PARKER ST,33.765911,-84.39182
901118,901118,MARTIN LUTHER KING J DR SW@1991,33.750343,-84.449249
901119,901119,MARTIN LUTHER KING J DR SW@2001,33.750207,-84.451042
901120,901120,MARTIN L KING JR DR SW @ 2051,33.750052,-84.453292
901133,901133,AUSTIN AVE@SINCLAIR AVE NE,33.762516,-84.355416
901134,901134,EUCLID AVE NE@MORELAND AVE,33.764827,-84.349486
901135,901135,MCLENDON AVE NE@ELMIRA PL NE,33.764908,-84.346937
901136,901136,LAKE AVE NE@ELIZABETH ST NE,33.761504,-84.358156
901137,901137,LAKE AVE NE@HALE ST NE,33.760081,-84.359449
901138,901138,IRWIN ST NE@BOULEVARD NE,33.757677,-84.371918
901139,901139,DELMAR LN NW@2971,33.755423,-84.484473
901140,901140,MARTIN LUTHER KING J DR@STONEHURST,33.754277,-84.468834
901141,901141,MARTIN LUTHER KING @J DR SW@2500,33.752718,-84.469668
901142,901142,MARTIN LUTHER KING J DR@WESTLAND B,33.753583,-84.472486
901144,901144,HAMILTON E HOLMES DR NW @ BURTON RD NW,33.75566,-84.468178
901145,901145,DELMAR LN NW@3020,33.755577,-84.486245
901146,901146,DELMAR LN NW@3060,33.755661,-84.487219
901148,901148,RALPH MCGILL BLVD NE@COURTLAND ST,33.76432,-84.38319
901150,901150,MARIETTA ST NW @ SPRING ST NW,33.757005,-84.392672
901151,901151,COURTLAND ST NE@HARRIS ST NE,33.761024,-84.384392
901155,901155,INMAN PARK/REYNOLDSTOWN STATION - NORTH LOOP,33.757726,-84.353409
901156,901156,FULTON INDUSTRIAL BLVD @ GREAT SOUTHWEST PKY,33.745777,-84.558018
901160,901160,LYNHURST DR SW@LYNN CIR SW,33.73864,-84.49006
901161,901161,LYNHURST DR SW@LYNN DR SW,33.736517,-84.489181
901162,901162,LYNHURST DR @ BENJAMIN E MAYS DR,33.734351,-84.488937
901164,901164,10TH ST@ARGONNE AVE,33.781824,-84.377566
901165,901165,10TH ST@JUNIPER ST,33.781777,-84.382427
901166,901166,10TH ST @ CHARLES ALLEN DR NE,33.781808,-84.373324
901167,901167,WOODLAND AVE NE@1155,33.814682,-84.349964
901168,901168,WOODLAND AVE NE@1217,33.813957,-84.347505
901170,901170,WOODLAND AVE NE @ 1220,33.813787,-84.347179
901173,901173,BRIARCLIFF RD NE@WILLOW LAKE DR,33.821307,-84.334679
901174,901174,JOHNSON RD@ZONOLITE RD,33.804651,-84.337984
901175,901175,E EXCHANGE PL @ 2082,33.844003,-84.242572
901188,901188,HAMILTON E HOLMES DR NW@GODFREY DR,33.759597,-84.469538
901189,901189,HAMILTON E HOLMES DR NW @ BURTON RD NW,33.755787,-84.468742
901190,901190,MARTIN L KING JR DR SW @ 2085,33.749951,-84.455194
901191,901191,MARTIN LUTHER KING J DR@WILLIS MIL,33.751728,-84.46672
901192,901192,MARTIN L KING JR DR SW @ WILSON AVE,33.750377,-84.456898
901193,901193,MARTIN LUTHER KING J DR SW@PEYTON P,33.754337,-84.476135
901194,901194,MARTIN LUTHER KING J DR SW@2756,33.754373,-84.477564
901195,901195,MARTIN LUTHER KING J DR@2800,33.754456,-84.479767
901196,901196,MARTIN LUTHER KING J DR@LINKWOOD R,33.754448,-84.48175
901197,901197,ARCADIA AVE @ DEKALB INDUSTRIAL WAY,33.782303,-84.277328
901198,901198,ARCADIA AVE @ WINN WAY,33.779693,-84.278907
901199,901199,COLLEGE AVE@LIVINGSTON PL,33.774869,-84.277001
901200,901200,COLLEGE AVE@TWIN OAKS DR,33.775044,-84.274619
901201,901201,MEMORIAL DR @ MOUNTAIN DR,33.774452,-84.247414
901202,901202,COVINGTON HWY@CANAL ST,33.759942,-84.242209
901203,901203,MEMORIAL DR @ CAMP RD,33.776679,-84.244165
901204,901204,CARTER RD@MIDWAY RD,33.756077,-84.275673
901209,901209,LYNHURST DR@MARTIN LUTHER KING J DR,33.751171,-84.487732
901210,901210,LYNHURST DR SW@RABUN DR SW,33.740921,-84.491295
901211,901211,LYNHURST DR SW@LYNN CIR SW,33.739456,-84.49025
901212,901212,LYNHURST DR SW@LYNN DR SW,33.73634,-84.48893
901213,901213,LYNHURST DR SW@BENJAMIN E MAYS DR S,33.733101,-84.488754
901215,901215,MEMORIAL DR@MIDWAY RD,33.755982,-84.265652
901216,901216,MEMORIAL DR@BEECH DR,33.758333,-84.262862
901217,901217,MEMORIAL DR @ BOBBIE LN,33.759012,-84.262079
901218,901218,PEYTON PL@MARTIN LUTHER KING J DR,33.753461,-84.476432
901219,901219,PEYTON PL SW@MARTIN LUTHER KING J D,33.75264,-84.47626
901220,901220,PEYTON PL SW@99,33.751143,-84.476068
901221,901221,MEMORIAL DR@BEECH DR,33.758472,-84.262848
901222,901222,MEMORIAL DR @ 3850,33.760445,-84.260231
901223,901223,MEMORIAL DR@COVINGTON DR,33.762272,-84.258163
901226,901226,JOHN WESLEY DOBBS@HOWELL ST,33.759307,-84.370255
901227,901227,JOHN WESLEY DOBBS AVE @ HOWELL ST,33.759379,-84.370245
901228,901228,BOULEVARD NE @ IRWIN ST NE,33.757686,-84.372135
901229,901229,10TH ST@PIEDMONT AVE,33.781823,-84.380339
901230,901230,10TH ST@PIEDMONT AVE,33.781751,-84.380535
901231,901231,10TH ST@JUNIPER ST,33.781706,-84.382373
901232,901232,WOODLAND AVE NE @ 1170,33.814664,-84.348049
901233,901233,NORTH POINT PKWY@EXECUTIVE DRIVE,34.069716,-84.258924
901234,901234,BOULEVARD NE @ IRWIN ST NE,33.757597,-84.371885
901235,901235,NORTH POINT PKWY @ OLD MILTON PKWY,34.068295,-84.261141
901241,901241,17TH ST @ SPRING ST,33.791843,-84.389047
901242,901242,17TH ST @ MARKET ST,33.79132,-84.395442
901243,901243,17TH ST @ ATLANTIC DR NW,33.791346,-84.397433
901244,901244,WINN WAY @ 440,33.788173,-84.279348
901245,901245,DUNWOODY PARK@DUNWOODY PARK SOUTH,33.92404,-84.311311
901246,901246,TILLY MILL RD@COLDSTREAM DR,33.936608,-84.288676
901248,901248,BARFIELD AVE @ MARTIN L KING JR DR SW,33.751645,-84.461676
901264,901264,PEACHTREE ST @ ALABAMA ST (FIVE POINTS STATION),33.753383,-84.391151
901265,901265,PEACHTREE ST @ MARTIN L KING JR DR,33.7521,-84.392146
901266,901266,MORELAND AVE NE @ 201,33.761744,-84.349064
901269,901269,RALPH MCGILL BLVD@ASHLEY AVE,33.766005,-84.363475
901270,901270,FREEDOM PKY NE@RALPH MCGILL BLVD,33.768244,-84.358648
901271,901271,FREEDOM PKY NE@HIGHLAND AVE NE,33.766485,-84.35493
901272,901272,FREEDOM PKY NE @ CARTER CENTER ENTR,33.76878,-84.354698
901273,901273,MARTIN LUTHER KING J DR@2950,33.753772,-84.484781
901274,901274,MARTIN LUTHER KING J DR@LYNHURST D,33.75161,-84.488098
901275,901275,COVINGTON HWY@DOVE VALLEY RD,33.76044,-84.24284
901276,901276,KENSINGTON RD@3560,33.771332,-84.242876
901277,901277,ARCADIA AVE @ GRAYSON PL,33.780207,-84.278276
901278,901278,COVINGTON HWY@3597,33.76315,-84.250398
901279,901279,COVINGTON HWY@3592,33.763174,-84.250238
901280,901280,MIDWAY RD @ LARK LN,33.760528,-84.251753
901284,901284,MARIETTA ST NW@PARKER ST NW,33.765863,-84.397184
901285,901285,PEACHTREE ST @ ANDREW YOUNG INT BLVD (PEACHTREE CTR STN),33.760096,-84.387543
901286,901286,PEACHTREE ST @ ELLIS ST,33.758708,-84.387629
901287,901287,PEACHTREE ST @ BAKER ST,33.762653,-84.387032
901290,901290,LAGRANGE BLVD @ BOAT ROCK BLVD,33.726624,-84.590042
901292,901292,DUNWOODY PARK@DUNWOODY PARK SOUTH,33.923941,-84.3113
901296,901296,BOULDER PARK DR SW@HOWELL TER SW,33.749405,-84.50531
901297,901297,BOULDER PARK DR SW@HOWELL TER,33.74894,-84.506363
901298,901298,BOULDER PARK DR SW@FAIRBURN RD SW,33.74868,-84.508078
901307,901307,PLAINVILLE DR@658,33.742439,-84.520752
901308,901308,DEKALB INDUSTRIAL WAY @ N ARCADIA AVE,33.783625,-84.276458
901309,901309,COLLEGE AVE@AVONDALE RD,33.775073,-84.273545
901310,901310,AVONDALE RD@OAK ST,33.775581,-84.270866
901312,901312,MEMORIAL DR @ KENSINGTON RD,33.772984,-84.248672
901313,901313,S COLUMBIA DR @ CARTER RD,33.759336,-84.275835
901314,901314,COLUMBIA DR@RUSSELL DR,33.759135,-84.275093
901321,901321,PEACHTREE ST NE@RENAISSANCE PKWY NE,33.768744,-84.385266
901322,901322,AUBURN AVE NE @ JACKSON ST NE,33.755528,-84.374841
901325,901325,FULTON INDUSTRIAL BLVD@CASCADE RD,33.732421,-84.568413
901326,901326,FULTON INDUSTRIAL BLVD@BUCKNELL DR,33.739285,-84.564529
901327,901327,PEYTON PL SW@150,33.749382,-84.474945
901328,901328,PEYTON PL SW@150,33.749328,-84.474782
901329,901329,PEYTON PL SW @ PEYTON RD SW,33.748801,-84.474238
901330,901330,PEYTON RD SW@HARLAN RD SW,33.744549,-84.479225
901331,901331,BROWNLEE RD@MARTIN LUTHER KING J D,33.755325,-84.50029
901332,901332,BROWNLEE PL SW@BROWNLEE RD SW,33.754098,-84.500861
901333,901333,NATHAN RD SW@BROWNLEE PL SW,33.753918,-84.501747
901338,901338,MARIETTA ST NW @ SIMPSON ST NW,33.763411,-84.3972
901339,901339,LAWRENCEVILLE HWY @ OLD NORCROSS RD,33.857306,-84.206025
901340,901340,PLAINVILLE DR@PLAINVILLE TRL,33.741661,-84.521004
901341,901341,ANDERSON AVE SW @ PENELOPE RD NW,33.75373,-84.445982
901342,901342,ANDERSON AVE SW @ 25,33.754677,-84.445793
901343,901343,BEECHER ST@WATERS DR,33.733861,-84.443634
901344,901344,PENELOPE RD NW@ANDERSON AVE SW,33.753783,-84.446177
901345,901345,PENELOPE RD NW@HELENA AVE NW,33.753818,-84.447536
901346,901346,PENELOPE RD NW@PENELOPE DR NW,33.753816,-84.449482
901350,901350,JOSEPH E BOONE BLVD @ SCIPLE TER NW,33.763743,-84.415054
901351,901351,JOSEPH E BOONE BLVD @ ELM ST NW,33.763466,-84.408801
901352,901352,JOSEPH E BOONE BLVD @ VINE ST NW,33.763467,-84.407638
901354,901354,JOSEPH E BOONE BLVD @ MAPLE ST NW,33.763468,-84.405018
901355,901355,JOSEPH E BOONE BLVD @ GRIFFIN ST NW,33.763241,-84.411346
901357,901357,RALPH MCGILL BLVD NE@760,33.766981,-84.362442
901358,901358,RALPH MCGILL BLVD NE@828,33.767387,-84.361275
901359,901359,RALPH MCGILL BLVD@828,33.767339,-84.361138
901360,901360,RALPH MCGILL BLVD NE @ FREEDOM PKY,33.768128,-84.358681
901361,901361,MARTIN LUTHER KING J DR@3136,33.75117,-84.489211
901365,901365,LYNHURST DR SW@ARDLEY RD SW,33.729412,-84.489677
901366,901366,LYNHURST DR SW@HAZELWOOD DR SW,33.727234,-84.488747
901367,901367,MARTIN LUTHER KING J DR@MIDDLETON,33.751826,-84.490845
901368,901368,MARTIN LUTHER KING J DR@HARWELL RD,33.752518,-84.492577
901371,901371,MARIETTA ST @ ANDREW YOUNG INTERNATIONAL BLVD,33.758991,-84.394402
901372,901372,MARIETTA ST @ LATIMER ST,33.762042,-84.396481
901373,901373,PEACHTREE ST @ ANDREW YOUNG INTERNATIONAL BLVD,33.759418,-84.387466
901374,901374,MARIETTA ST NW @ SPRING ST NW,33.756897,-84.392443
901376,901376,PEACHTREE ST NW @ POPLAR ST,33.755879,-84.38879
901377,901377,FULTON INDUSTRIAL BLVD SW@CASCADE R,33.730979,-84.570243
901378,901378,BAKERS FERRY RD @ FULTON INDUSTRIAL,33.729925,-84.572579
901379,901379,BAKERS FERRY RD @ MONTE VISTA DR S,33.726467,-84.571796
901381,901381,FULTON INDUSTRIAL BLVD @ GREAT SOUTHWEST PKY,33.732689,-84.568534
901382,901382,FULTON INDUSTRIAL BLVD@WESTPARK PL,33.735956,-84.566143
901383,901383,FULTON INDUSTRIAL BLVD @ VILLANOVA DR,33.736427,-84.566263
901384,901384,FULTON INDUSTRIAL BLVD@BUCKNELL DR,33.739562,-84.564881
901385,901385,PEYTON RD SW@301,33.747849,-84.476387
901389,901389,IRWIN ST NE @ RANDOLPH ST NE,33.757442,-84.368148
901390,901390,IRWIN ST NE@HOWELL ST NE,33.757589,-84.369994
901391,901391,BOULEVARD@BOULEVARD PL,33.769695,-84.371704
901393,901393,BOULDER PARK DR SW @ WILSON MILL RD SW,33.747298,-84.519178
901394,901394,BOULDER PARK DR@4230,33.746056,-84.525423
901395,901395,BOULDER PARK DR@4104,33.747414,-84.522026
901396,901396,PLAINVILLE DR@658,33.742653,-84.521095
901397,901397,WATERBURY DR NW @ 56,33.755152,-84.447451
901398,901398,WATERBURY DR @ ANDERSON AVE SW,33.75515,-84.448734
901399,901399,VERBENA ST NW @ WADLEY ST NW,33.755086,-84.458279
901400,901400,VERBENA ST NW @ LAMAR AVE NW,33.755085,-84.459203
901401,901401,PENELOPE ST NW@AARON ST NW,33.75273,-84.451492
901402,901402,LYNHURST DR SW@SPREADING OAK DR SW,33.730621,-84.489441
901403,901403,LYNHURST DR@BENJAMIN E MAYS DR,33.732253,-84.489264
901404,901404,MARTIN LUTHER KING J DR@3285,33.753319,-84.494598
901405,901405,MARTIN LUTHER KING J DR@TREADWELL,33.754318,-84.496933
901406,901406,MARTIN L KING J DR @ BROWNLEE RD,33.754848,-84.498146
901407,901407,COLUMBIA DR@WALKER DR,33.758176,-84.273051
901408,901408,MEMORIAL DR @ MOUNTAIN DR,33.774417,-84.247734
901409,901409,MEMORIAL DR@COVINGTON HWY,33.766958,-84.252892
901412,901412,N AVONDALE RD@LOCUST ST,33.775585,-84.271367
901413,901413,N AVONDALE RD@PINE ST,33.775355,-84.272846
901414,901414,COLLEGE AVE@OLIVE ST,33.775227,-84.274712
901415,901415,PEACHTREE ST NE@PINE ST NE,33.767635,-84.385628
901416,901416,PEACHTREE ST NE @ JOHN W DOBBS AVE NE,33.757248,-84.388062
901417,901417,PEYTON RD SW@294,33.747481,-84.476779
901418,901418,PEYTON RD SW@360,33.745857,-84.478188
901419,901419,HARLAN RD@FIELDING LN,33.746425,-84.483581
901420,901420,NATHAN RD SW@BOULDER PARK DR SW,33.750122,-84.501689
901421,901421,NATHAN RD SW@BROWNLEE PL SW,33.753761,-84.502052
901422,901422,NATHAN RD SW@BOULDER PARK DR,33.751701,-84.5019
901423,901423,NATHAN RD SW@BOULDER PARK DR SW,33.750042,-84.502182
901424,901424,COVINGTON DR@MEMORIAL DR,33.762581,-84.257879
901426,901426,MEMORIAL DR @ KENSINGTON RD,33.772229,-84.249431
901428,901428,PEYTON PL SW@99,33.751036,-84.475959
901429,901429,PEACHCREST RD@COLUMBIA TRCE,33.744291,-84.253273
901430,901430,COLUMBIA DR@ELGIN DR,33.736199,-84.252243
901431,901431,MEMORIAL DR@3982,33.766168,-84.253973
901433,901433,PONCE DE LEON AVE@STONE RIDGE DR,33.823933,-84.190669
901434,901434,HIGHTOWER RD@HOLLYWOOD RD,33.79272,-84.469332
901435,901435,PERRY BLVD @ 2265,33.805838,-84.464142
901436,901436,NORTHWEST DR@1304,33.790817,-84.479996
901437,901437,HOLLYWOOD RD@GUN CLUB RD,33.794692,-84.469322
901440,901440,MARIETTA ST NW@MARIETTA BLVD NW,33.786346,-84.42887
901441,901441,HOWELL MILL RD NW @ 14TH ST NW,33.78546,-84.411892
901442,901442,HOWELL MILL RD NW@COLLIER RD NW,33.809281,-84.412919
901443,901443,HOWELL MILL RD NW@CHANNING DR NW,33.807804,-84.412678
901444,901444,HOWELL MILL RD NW@BECK ST NW,33.807017,-84.412786
901446,901446,BELLEMEADE AVE @ NORTHSIDE DR,33.800217,-84.408053
901448,901448,CHATTAHOOCHEE AVE NW@LOGAN CIR NW,33.804869,-84.433704
901449,901449,CHATTAHOOCHEE AVE NW@1417,33.806279,-84.434291
901450,901450,CHATTAHOOCHEE AVE NW@COLLIER RD NW,33.808054,-84.43504
901451,901451,CHATTAHOOCHEE AVE@1495,33.809388,-84.43706
901452,901452,CHATTAHOOCHEE AVE NW@PERMALUME PL N,33.801552,-84.429739
901453,901453,ELLSWORTH DR@OLD CHATTAHOOCHEE AVE,33.800198,-84.426944
901454,901454,CHATTAHOOCHEE AVE NW@CARROLL DR NW,33.803164,-84.431931
901455,901455,CHATTAHOOCHEE AVE@1391,33.804464,-84.433268
901456,901456,CHATTAHOOCHEE AVE NW@MARIETTA BLVD,33.810557,-84.43874
901457,901457,MARIETTA BLVD@2095,33.813314,-84.439355
901458,901458,MARIETTA BLVD @ BOLTON PL,33.814265,-84.440179
901459,901459,JAMES JACKSON PKY NW@BROWNTOWN RD N,33.801048,-84.475876
901460,901460,HUFF RD@N ASHBY ST,33.788322,-84.417398
901461,901461,HUFF RD@FOSTER ST,33.78761,-84.413418
901462,901462,CHATTAHOOCHEE AVE@VAN HEUSEN BLVD,33.802295,-84.430736
901467,901467,JOHNSON RD NE@BEECH VALLEY RD NE,33.798052,-84.348925
901468,901468,JOHNSON RD NE@PASADENA AVE NE,33.79867,-84.347827
901469,901469,JOHNSON RD NE@NOBLE DR NE,33.799001,-84.346674
901475,901475,BRIARCLIFF RD NE@SHERIDAN RD NE,33.824512,-84.334255
901476,901476,BRIARCLIFF RD NE@MAYFAIR DR NE,33.822918,-84.334864
901477,901477,BRIARCLIFF RD NE@HOPKINS TER NE,33.821585,-84.334755
901478,901478,BRIARCLIFF RD NE@CITADEL DR NE,33.819643,-84.335125
901479,901479,BRIARCLIFF RD@MT ROYAL DR,33.833909,-84.320142
901480,901480,BRIARCLIFF RD@BEACON HILL BLVD,33.834599,-84.318825
901481,901481,BRIARCLIFF RD@BRUCE RD,33.835726,-84.316898
901482,901482,BRIARCLIFF RD@3040,33.837552,-84.313938
901483,901483,BRIARCLIFF RD@CHILDERLEE,33.831019,-84.32407
901484,901484,BRIARCLIFF RD@WOODCLIFF DR,33.829121,-84.326606
901485,901485,BRIARCLIFF RD@EXECUTIVE PARK LN,33.828647,-84.327433
901486,901486,BRIARCLIFF RD @ N DRUID HILLS RD,33.827887,-84.329109
901488,901488,LAVISTA RD NE @ WOODLAND HILLS DR,33.815018,-84.340805
901489,901489,LAVISTA RD NE@BROOKFOREST DR NE,33.815804,-84.342873
901492,901492,CLIFTON RD NE @ GAMBRELL DR,33.790008,-84.320906
901493,901493,CLIFTON RD NE @ LOWERGATE DR NE,33.79163,-84.32079
901494,901494,CLIFTON RD NE @ 1599,33.799245,-84.324495
901496,901496,CLIFTON RD NE @ TURNER LN,33.800597,-84.326725
901497,901497,CLIFTON RD NE @ TURNER LN (CDC PKWY),33.800758,-84.328737
901498,901498,E PONCE DE LEON AVE @ 5650,33.82256,-84.187826
901499,901499,E PONCE DE LEON AVE @STONE RIDGE DR,33.823953,-84.190443
901500,901500,E PONCE DE LEON AVE @ LITTON DR,33.825405,-84.193367
901501,901501,E PONCE DE LEON AVE @ MOUNTAIN IND,33.825908,-84.196345
901502,901502,HOLLYWOOD RD@HOLLYWOOD CT,33.797647,-84.470042
901503,901503,HIGHTOWER RD@WEST AVE,33.788914,-84.470268
901508,901508,MONROE DR NE@1605,33.798317,-84.369835
901509,901509,N DECATUR RD @ E ROCK SPRINGS RD,33.791395,-84.338884
901511,901511,E ROCK SPRINGS RD @ MARKAN DR,33.79414,-84.34264
901512,901512,E ROCK SPRINGS RD @ BEECH VALLEY WY,33.79526,-84.34474
901513,901513,JOHNSON RD NE@MEADOWDALE AVE,33.799915,-84.344096
901514,901514,JOHNSON RD NE@NOBLE DR NE,33.799057,-84.346664
901515,901515,BRIARCLIFF RD@EUCLADE CT,33.811677,-84.334406
901516,901516,ABNER PL @ 2219,33.802227,-84.46047
901517,901517,PERRY BLVD NW @ 2250,33.80476,-84.460485
901518,901518,PERRY BLVD NW @ 2221,33.805439,-84.461291
901519,901519,N HIGHLAND AVE @ E ROCK SPRINGS RD,33.79649,-84.35006
901525,901525,E ROCK SPRINGS RD NE @ JOHNSON RD,33.796806,-84.349815
901526,901526,LAWRENCEVILLE HWY @ FRAZIER RD,33.822827,-84.262994
901527,901527,LAWRENCEVILLE HWY@2514,33.820017,-84.265033
901528,901528,MONTREAL RD @ CLARKSTON INDUSTRIAL BLVD,33.817463,-84.245651
901529,901529,MONTREAL RD @ JUNEAU CT,33.818947,-84.247169
901530,901530,MONTREAL RD @ CANADIAN WAY,33.823364,-84.250626
901531,901531,MONTREAL RD @ ALCAN WAY,33.82223,-84.250207
901532,901532,MONTREAL RD@WINDFIELD CIR,33.828643,-84.258969
901533,901533,NORTHWEST DR NW @ WEDGEWOOD DR NW,33.786688,-84.475865
901534,901534,LAVISTA RD NE@CITADEL DR NE,33.817238,-84.346962
901535,901535,N DRUID HILLS RD NE @ CHILDERS RD,33.836495,-84.342832
901536,901536,LAVISTA RD NE@WOODLAND HILLS DR,33.815041,-84.341195
901537,901537,LAVISTA RD NE@BROOKFOREST DR NE,33.815766,-84.343208
901538,901538,BUFORD HWY @ N CLIFF VALLEY WAY,33.842054,-84.32974
901539,901539,N DRUID HILLS RD NE @ 2095,33.832477,-84.33616
901540,901540,N DRUID HILLS RD NE @ WOODCLIFF DR,33.82665,-84.32471
901541,901541,N DRUID HILLS RD NE @ 2415,33.826413,-84.32487
901542,901542,N DRUID HILLS RD NE @ HOLLY LN NE,33.8256,-84.32267
901543,901543,N DRUID HILLS RD NE @ LAVISTA RD NE,33.817736,-84.3122
901544,901544,N DRUID HILLS RD NE @ LAVISTA RD NE,33.817441,-84.311797
901545,901545,N DRUID HILLS RD @ BERKELEY LN NE,33.82089,-84.31421
901546,901546,N DRUID HILLS RD NE @ DRUID OAKS,33.82222,-84.31628
901547,901547,BRIARCLIFF RD NE@2178,33.817092,-84.33519
901548,901548,BRIARCLIFF RD@EXECUTIVE PARK LN NE,33.828391,-84.327558
901549,901549,JAMES JACKSON PKY@NORTHWEST DR,33.789043,-84.476591
901550,901550,HOLLYWOOD RD@GUN CLUB RD,33.794225,-84.469621
901552,901552,PERRY BLVD NW@JOHNSON RD NW,33.788638,-84.437008
901554,901554,HOWELL MILL RD NW@1710,33.803736,-84.414242
901555,901555,HOWELL MILL RD NW@RIDGEWAY AVE NW,33.802139,-84.415283
901556,901556,HUFF RD@HOWELL MILL RD,33.787933,-84.412271
901557,901557,HUFF RD NW@FOSTER ST NW,33.787879,-84.413517
901560,901560,CLIFTON RD NE @ UPPER GATE DR NE,33.792989,-84.320927
901561,901561,CLIFTON RD NE @ HAYGOOD DR NE,33.79494,-84.32106
901562,901562,PERRY BLVD NW @ 2245,33.805911,-84.463229
901567,901567,HUFF RD NW@EARNEST ST NW,33.787625,-84.415055
901572,901572,N DECATUR RD NE @ OAKDALE RD,33.788616,-84.331497
901573,901573,N DECATUR RD @ OXFORD RD,33.78915,-84.33258
901576,901576,NORTHWEST DR NW@BOLTON RD NW,33.800554,-84.487227
901577,901577,NORTHWEST DR NW@1514,33.796349,-84.486304
901578,901578,NORTHWEST DR NW@1420,33.794401,-84.484136
901579,901579,NORTHWEST DR@JAMES JACKSON PKY,33.787626,-84.476737
901583,901583,PEACHTREE RD NW @ 28TH ST NW,33.805571,-84.393899
901584,901584,PEACHTREE RD NW @ 26TH ST NW,33.802605,-84.393143
901585,901585,PEACHTREE RD NW @ 25TH ST NW,33.801495,-84.39299
901586,901586,PEACHTREE RD NW @ DEERING RD NW,33.79986,-84.392768
901589,901589,BRIARCLIFF RD @ WOODCLIFF DR,33.829139,-84.326421
901590,901590,BRIARCLIFF RD@CHILDERLEE LN,33.831072,-84.323874
901591,901591,BRIARCLIFF RD@2982,33.836952,-84.315908
901592,901592,BRIARCLIFF RD@BRUCE RD,33.835834,-84.316898
901593,901593,BRIARCLIFF RD@MT ROYAL DR,33.834133,-84.319859
901594,901594,BRIARCLIFF RD@CLIFF VALLEY WAY,33.831919,-84.322552
901595,901595,BRIARCLIFF RD NE@SOUTHLAND VISTA CT,33.813431,-84.333664
901596,901596,LAVISTA RD NE @ BRIARCLIFF RD NE,33.815411,-84.335701
901597,901597,LAVISTA RD NE @ VISTA VALLEY DR NE,33.814869,-84.336617
901598,901598,LAVISTA RD NE @ BERNADETTE LN NE,33.814093,-84.338431
901599,901599,LAVISTA RD@BRIARVISTA WAY,33.81668,-84.330239
901600,901600,LAVISTA RD@ARBORVISTA DR,33.81668,-84.327987
901601,901601,LAVISTA RD @ N DRUID HILLS RD,33.818219,-84.31133
901602,901602,LAVISTA RD @ N DRUID HILLS RD,33.817682,-84.313593
901603,901603,LAVISTA RD @ BILTMORE DR,33.815777,-84.323425
901604,901604,CLIFTON RD NE @ GATEWOOD RD NE,33.796928,-84.322083
901605,901605,CLIFTON RD NE @ HOUSTON MILL RD NE,33.798279,-84.323472
901606,901606,CLIFTON RD NE @ 1749,33.801159,-84.330574
901607,901607,E PONCE DE LEON AVE @ RICHARDSON ST,33.815587,-84.180342
901608,901608,E PONCE DE LEON AVE @ JULIETTE RD,33.816246,-84.181656
901609,901609,E PONCE DE LEON AVE @ ROCK MTN BLVD,33.818722,-84.184166
901610,901610,E PONCE DE LEON AVE@KELTON DR,33.825947,-84.19907
901611,901611,E PONCE DE LEON AVE@ROADHAVEN DR,33.824501,-84.20298
901612,901612,E PONCE DE LEON AVE@KINGSGATE DR,33.822811,-84.205711
901613,901613,N HAIRSTON RD@WEATHERLY DR,33.819145,-84.193451
901614,901614,PERRY BLVD@W HIGHLANDS BLVD NW,33.793676,-84.447436
901615,901615,MARIETTA ST NW@MARIETTA BLVD NW,33.786266,-84.428076
901616,901616,MARIETTA ST NW@ROCKDALE ST NW,33.786905,-84.4337
