route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
7646,4,4545706,Route 19 - Decatur Station,1,252564,91033
7646,4,4558885,Route 19- Chamblee Station,0,252240,90947
7646,4,4540797,Route 19 - Decatur Station,1,252240,91033
7646,4,4540787,Route 19- Chamblee Station,0,252564,90947
7646,4,4558066,Route 19 - Decatur Station,1,252564,91033
7646,4,4552805,Route 19 - Decatur Station,1,252240,91033
7646,4,4559806,Route 19- Chamblee Station,0,252240,90947
7646,4,4559811,Route 19 - Decatur Station,1,252564,91033
7646,4,4554304,Route 19 - Decatur Station,1,252240,91033
7646,4,4555068,Route 19 - Decatur Station,1,252240,91033
7646,4,4567372,Route 19- Chamblee Station,0,252564,90947
7646,4,4560753,Route 19 - Decatur Station,1,252240,91033
7646,4,4552806,Route 19 - Decatur Station,1,252240,91033
7646,4,4539108,Route 19- Chamblee Station,0,252564,90947
7646,4,4551988,Route 19- Chamblee Station,0,252240,90947
7646,4,4558884,Route 19- Chamblee Station,0,252564,90947
7646,4,4536665,Route 19 - Decatur Station,1,252564,91033
7646,4,4540795,Route 19 - Decatur Station,1,252240,91033
7646,4,4565879,Route 19- Chamblee Station,0,252240,90947
7646,4,4555330,Route 19 - Decatur Station,1,252564,91033
7646,4,4560749,Route 19- Chamblee Station,0,252240,90947
7646,4,4554301,Route 19- Chamblee Station,0,252240,90947
7646,4,4536658,Route 19- Chamblee Station,0,252240,90947
7646,4,4539120,Route 19 - Decatur Station,1,252564,91033
7646,4,4533891,Route 19 - Decatur Station,1,252564,91033
7646,4,4543369,Route 19- Chamblee Station,0,252564,90947
7646,4,4536656,Route 19- Chamblee Station,0,252564,90947
7646,4,4533883,Route 19- Chamblee Station,0,252564,90947
7646,4,4563136,Route 19- Chamblee Station,0,252240,90947
7646,4,4551998,Route 19 - Decatur Station,1,252564,91033
7646,4,4555328,Route 19- Chamblee Station,0,252240,90947
7646,5,4540793,Route 19 - Decatur Station,1,253327,91033
7646,5,4567027,Route 19- Chamblee Station,0,253327,90947
7646,5,4555284,Route 19 - Decatur Station,1,252830,91033
7646,5,4551999,,1,253851,91116
7646,5,4543385,,1,252830,91116
7646,5,4566269,Route 19- Chamblee Station,0,253327,90947
7646,5,4551997,Route 19 - Decatur Station,1,253327,91033
7646,5,4552802,Route 19- Chamblee Station,0,252868,90947
7646,5,4556113,Route 19- Chamblee Station,0,252868,90947
7646,5,4539110,Route 19- Chamblee Station,0,253057,91049
7646,5,4555357,Route 19- Chamblee Station,0,252830,90947
7646,5,4566312,Route 19- Chamblee Station,0,252830,90947
7646,5,4549807,Route 19- Chamblee Station,0,252285,90947
7646,5,4555333,,1,253057,91000
7646,5,4539123,,1,252830,91116
7646,5,4552801,Route 19- Chamblee Station,0,253327,90947
7646,5,4533894,,1,252830,91116
7646,5,4556865,Route 19- Chamblee Station,0,252868,90947
7646,5,4540799,,1,253057,91000
7646,5,4536653,Route 19- Chamblee Station,0,253327,90947
7646,5,4555332,,1,252444,91116
7646,5,4551986,Route 19- Chamblee Station,0,252830,90947
7646,5,4533881,Route 19- Chamblee Station,0,252868,90947
7646,5,4536655,Route 19- Chamblee Station,0,252868,90947
7646,5,4552812,,1,252868,91116
7646,5,4554300,Route 19- Chamblee Station,0,252868,90947
7646,5,4549806,Route 19- Chamblee Station,0,252444,90947
7646,5,4558059,Route 19- Chamblee Station,0,252830,90947
7646,5,4558888,Route 19 - Decatur Station,1,252285,91033
7646,5,4543386,,1,252830,91116
7646,5,4556109,Route 19 - Decatur Station,1,253327,91033
7646,5,4552810,,1,252285,91116
7646,5,4560747,Route 19- Chamblee Station,0,252444,90947
7646,5,4539106,Route 19- Chamblee Station,0,252830,90947
7646,5,4533886,Route 19- Chamblee Station,0,253057,91049
7646,5,4549817,,1,252444,91116
7646,5,4549814,Route 19 - Decatur Station,1,252868,91033
7646,5,4559813,,1,253327,91116
7646,5,4540794,Route 19 - Decatur Station,1,253851,91033
7646,5,4539107,Route 19- Chamblee Station,0,252868,90947
7646,5,4545707,,1,253327,91116
7646,5,4560748,Route 19- Chamblee Station,0,253851,90947
7646,5,4564241,Route 19- Chamblee Station,0,252444,90947
7646,5,4551985,Route 19- Chamblee Station,0,252830,90947
7646,5,4556868,Route 19 - Decatur Station,1,252830,91033
7646,5,4549818,,1,252868,91116
7646,5,4533895,,1,252868,91116
7646,5,4566266,,1,252868,91116
7646,5,4556110,Route 19 - Decatur Station,1,252444,91033
7646,5,4564724,,1,252830,91116
7646,5,4543378,Route 19 - Decatur Station,1,252868,91033
7646,5,4540792,Route 19 - Decatur Station,1,252444,91033
7646,5,4552000,,1,252868,91116
7646,5,4533890,Route 19 - Decatur Station,1,252444,91033
7646,5,4564722,Route 19- Chamblee Station,0,253327,90947
7646,5,4566262,Route 19 - Decatur Station,1,253327,91033
7646,5,4563665,Route 19- Chamblee Station,0,252868,90947
7646,5,4552811,,1,252830,91116
7646,5,4558890,,1,252868,91116
7646,5,4563064,,1,252868,91116
7646,5,4539109,Route 19- Chamblee Station,0,253057,91049
7646,5,4567026,Route 19- Chamblee Station,0,252444,90947
7646,5,4563256,Route 19- Chamblee Station,0,252830,90947
7646,5,4536654,Route 19- Chamblee Station,0,252830,90947
7646,5,4540785,Route 19- Chamblee Station,0,253851,90947
7646,5,4559805,Route 19- Chamblee Station,0,252285,90947
7646,5,4567025,Route 19- Chamblee Station,0,252444,90947
7646,5,4543368,Route 19- Chamblee Station,0,252444,90947
7647,3,4533908,Route 21- Georgia State Station,1,252681,90816
7647,3,4549837,Route 21- Georgia State Station,1,253516,90816
7647,3,4567348,Route 21 - Kensington Station,0,252657,90834
7647,3,4533925,Route 21 - Kensington Station,0,252657,90834
7647,3,4552017,Route 21- Georgia State Station,1,252357,90816
7647,3,4540810,Route 21- Georgia State Station,1,252681,90816
7647,3,4539136,Route 21- Georgia State Station,1,253516,90816
7647,3,4558903,Route 21 - Kensington Station,0,252357,90834
7647,3,4543397,Route 21- Georgia State Station,1,252657,90816
7647,3,4540826,Route 21 - Kensington Station,0,253516,90834
7647,3,4566877,Route 21 - Kensington Station,0,253516,90834
7647,3,4540809,Route 21- Georgia State Station,1,253516,90816
7647,3,4543408,Route 21 - Kensington Station,0,252657,90834
7647,3,4545713,Route 21- Georgia State Station,1,252357,90816
7647,3,4533924,Route 21 - Kensington Station,0,252357,90834
7647,3,4554459,Route 21 - Kensington Station,0,253516,90834
7647,3,4533909,Route 21- Georgia State Station,1,252357,90816
7647,3,4555338,Route 21- Georgia State Station,1,252357,90816
7647,3,4556019,Route 21- Georgia State Station,1,252681,90816
7647,3,4539137,Route 21- Georgia State Station,1,252681,90816
7647,3,4545056,Route 21 - Kensington Station,0,252357,90834
7647,3,4558896,Route 21- Georgia State Station,1,252681,90816
7647,3,4562541,Route 21- Georgia State Station,1,252657,90816
7647,3,4558904,Route 21 - Kensington Station,0,252681,90834
7647,3,4536678,Route 21- Georgia State Station,1,253516,90816
7647,3,4536679,Route 21- Georgia State Station,1,253516,90816
7647,3,4536690,Route 21 - Kensington Station,0,252657,90834
7647,3,4539154,Route 21 - Kensington Station,0,252681,90834
7647,3,4552033,Route 21 - Kensington Station,0,252681,90834
7647,3,4549225,Route 21 - Kensington Station,0,252357,90834
7647,3,4566199,Route 21 - Kensington Station,0,252681,90834
7647,3,4533667,Route 21 - Kensington Station,0,253516,90834
7647,3,4546165,Route 21 - Kensington Station,0,252357,90834
7647,3,4558077,Route 21 - Kensington Station,0,252357,90834
7647,3,4566662,Route 21 - Kensington Station,0,252657,90834
7647,3,4562169,Route 21- Georgia State Station,1,252657,90816
7647,3,4549839,Route 21- Georgia State Station,1,252657,90816
7647,3,4562891,Route 21- Georgia State Station,1,252681,90816
7647,3,4566193,Route 21 - Kensington Station,0,252357,90834
7647,3,4552031,Route 21 - Kensington Station,0,252357,90834
7647,3,4549838,Route 21- Georgia State Station,1,252657,90816
7647,3,4539138,Route 21- Georgia State Station,1,252681,90816
7647,3,4552822,Route 21- Georgia State Station,1,252357,90816
7647,3,4539152,Route 21 - Kensington Station,0,252681,90834
7647,3,4552032,Route 21 - Kensington Station,0,252681,90834
7647,3,4543407,Route 21 - Kensington Station,0,252681,90834
7647,3,4540825,Route 21 - Kensington Station,0,252681,90834
7647,3,4554313,Route 21- Georgia State Station,1,253516,90816
7647,3,4560759,Route 21- Georgia State Station,1,252681,90816
7647,3,4552019,Route 21- Georgia State Station,1,252681,90816
7647,3,4539153,Route 21 - Kensington Station,0,252657,90834
7647,3,4533910,Route 21- Georgia State Station,1,253516,90816
7647,3,4555673,Route 21- Georgia State Station,1,252657,90816
7647,3,4536689,Route 21 - Kensington Station,0,252657,90834
7647,3,4554976,Route 21 - Kensington Station,0,253516,90834
7647,3,4552830,Route 21 - Kensington Station,0,253516,90834
7647,3,4541193,Route 21 - Kensington Station,0,253516,90834
7647,3,4562538,Route 21 - Kensington Station,0,253516,90834
7647,3,4544667,Route 21- Georgia State Station,1,252357,90816
7647,3,4556876,Route 21- Georgia State Station,1,252681,90816
7647,3,4539135,Route 21- Georgia State Station,1,253516,90816
7647,3,4552018,Route 21- Georgia State Station,1,252357,90816
7647,3,4560764,Route 21 - Kensington Station,0,252681,90834
7647,3,4565711,Route 21- Georgia State Station,1,252681,90816
7647,3,4555676,Route 21 - Kensington Station,0,253516,90834
7647,3,4559817,Route 21- Georgia State Station,1,252357,90816
7647,3,4558072,Route 21- Georgia State Station,1,252657,90816
7647,3,4539155,Route 21 - Kensington Station,0,252681,90834
7647,3,4563937,Route 21- Georgia State Station,1,253516,90816
7647,3,4549219,Route 21- Georgia State Station,1,252657,90816
7647,3,4559822,Route 21 - Kensington Station,0,252681,90834
7647,4,4567373,Route 21- Georgia State Station,1,253845,90816
7647,4,4564127,Route 21 - Kensington Station,0,253846,90834
7647,4,4552829,Route 21 - Kensington Station,0,253845,90834
7647,4,4555342,Route 21 - Kensington Station,0,252912,90834
7647,4,4552820,Route 21- Georgia State Station,1,253845,90816
7647,4,4539149,Route 21 - Kensington Station,0,253846,90834
7647,4,4540824,Route 21 - Kensington Station,0,253846,90834
7647,4,4536676,Route 21- Georgia State Station,1,252912,90816
7647,4,4567103,Route 21- Georgia State Station,1,252883,90816
7647,4,4552015,Route 21- Georgia State Station,1,253845,90816
7647,4,4552819,Route 21- Georgia State Station,1,253846,90816
7647,4,4546163,Route 21 - Kensington Station,0,253845,90834
7647,4,4554458,Route 21 - Kensington Station,0,252912,90834
7647,4,4555003,Route 21- Georgia State Station,1,253845,90816
7647,4,4539134,Route 21- Georgia State Station,1,253846,90816
7647,4,4539151,Route 21 - Kensington Station,0,252912,90834
7647,4,4559821,Route 21 - Kensington Station,0,252883,90834
7647,4,4546161,Route 21 - Kensington Station,0,252883,90834
7647,4,4543406,Route 21 - Kensington Station,0,253845,90834
7647,4,4536677,Route 21- Georgia State Station,1,252912,90816
7647,4,4549218,Route 21- Georgia State Station,1,252912,90816
7647,4,4549834,Route 21- Georgia State Station,1,252883,90816
7647,4,4566229,Route 21 - Kensington Station,0,252883,90834
7647,4,4552821,Route 21- Georgia State Station,1,252912,90816
7647,4,4566228,Route 21- Georgia State Station,1,252883,90816
7647,4,4556375,Route 21 - Kensington Station,0,252912,90834
7647,4,4552828,Route 21 - Kensington Station,0,252883,90834
7647,4,4565782,Route 21- Georgia State Station,1,253846,90816
7647,4,4545712,Route 21- Georgia State Station,1,252883,90816
7647,4,4536687,Route 21 - Kensington Station,0,253845,90834
7647,4,4543396,Route 21- Georgia State Station,1,253846,90816
7647,4,4565781,Route 21- Georgia State Station,1,253845,90816
7647,4,4557986,Route 21 - Kensington Station,0,253845,90834
7647,4,4565783,Route 21- Georgia State Station,1,253845,90816
7647,4,4562200,Route 21- Georgia State Station,1,252883,90816
7647,4,4552818,Route 21- Georgia State Station,1,252883,90816
7647,4,4564609,Route 21- Georgia State Station,1,252912,90816
7647,4,4539133,Route 21- Georgia State Station,1,252883,90816
7647,4,4552028,Route 21 - Kensington Station,0,252883,90834
7647,4,4558076,Route 21 - Kensington Station,0,253845,90834
7647,4,4536688,Route 21 - Kensington Station,0,252912,90834
7647,4,4533923,Route 21 - Kensington Station,0,253846,90834
7647,4,4545718,Route 21 - Kensington Station,0,252912,90834
7647,4,4560763,Route 21 - Kensington Station,0,253846,90834
7647,4,4549833,Route 21- Georgia State Station,1,252883,90816
7647,4,4567374,Route 21 - Kensington Station,0,252883,90834
7647,4,4564128,Route 21 - Kensington Station,0,253845,90834
7647,4,4555969,Route 21- Georgia State Station,1,253846,90816
7647,4,4549835,Route 21- Georgia State Station,1,253846,90816
7647,4,4554312,Route 21- Georgia State Station,1,252912,90816
7647,4,4539150,Route 21 - Kensington Station,0,253845,90834
7647,4,4540808,Route 21- Georgia State Station,1,253845,90816
7647,4,4552029,Route 21 - Kensington Station,0,253846,90834
7647,4,4565784,Route 21 - Kensington Station,0,253845,90834
7647,4,4552030,Route 21 - Kensington Station,0,252912,90834
7647,4,4536686,Route 21 - Kensington Station,0,252883,90834
7647,4,4544671,Route 21 - Kensington Station,0,252883,90834
7647,4,4555337,Route 21- Georgia State Station,1,253845,90816
7647,4,4546164,Route 21 - Kensington Station,0,252912,90834
7647,4,4533906,Route 21- Georgia State Station,1,252883,90816
7647,4,4554457,Route 21 - Kensington Station,0,252883,90834
7647,4,4554311,Route 21- Georgia State Station,1,253846,90816
7647,4,4555967,Route 21- Georgia State Station,1,253845,90816
7647,4,4549836,Route 21- Georgia State Station,1,252912,90816
7647,4,4555696,Route 21- Georgia State Station,1,252912,90816
7647,4,4549217,Route 21- Georgia State Station,1,253846,90816
7647,4,4556374,Route 21 - Kensington Station,0,253845,90834
7647,4,4546162,Route 21 - Kensington Station,0,253845,90834
7647,4,4549224,Route 21 - Kensington Station,0,253846,90834
7647,4,4552016,Route 21- Georgia State Station,1,253845,90816
7647,4,4533907,Route 21- Georgia State Station,1,253845,90816
7647,5,4566306,Route 21- Georgia State Station,1,253761,90816
7647,5,4533903,Route 21- Georgia State Station,1,252366,90816
7647,5,4533904,Route 21- Georgia State Station,1,253690,90816
7647,5,4540823,Route 21 - Kensington Station,0,253959,90834
7647,5,4564719,Route 21 - Kensington Station,0,253778,90834
7647,5,4552026,Route 21 - Kensington Station,0,253959,90834
7647,5,4555341,Route 21 - Kensington Station,0,253778,90834
7647,5,4554524,Route 21 - Kensington Station,0,252538,90834
7647,5,4540821,Route 21 - Kensington Station,0,253690,90834
7647,5,4546160,Route 21 - Kensington Station,0,252538,90834
7647,5,4539132,Route 21- Georgia State Station,1,252774,90816
7647,5,4552027,Route 21 - Kensington Station,0,252538,90834
7647,5,4555336,Route 21- Georgia State Station,1,252538,90816
7647,5,4560758,Route 21- Georgia State Station,1,252538,90816
7647,5,4549831,Route 21- Georgia State Station,1,253778,90816
7647,5,4562579,Route 21 - Kensington Station,0,253761,90834
7647,5,4554310,Route 21- Georgia State Station,1,253778,90816
7647,5,4533920,Route 21 - Kensington Station,0,252366,90834
7647,5,4549223,Route 21 - Kensington Station,0,252538,90834
7647,5,4552013,Route 21- Georgia State Station,1,252538,90816
7647,5,4549215,Route 21- Georgia State Station,1,252366,90816
7647,5,4533921,Route 21 - Kensington Station,0,252538,90834
7647,5,4541191,Route 21 - Kensington Station,0,253690,90834
7647,5,4543404,Route 21 - Kensington Station,0,253690,90834
7647,5,4552012,Route 21- Georgia State Station,1,253778,90816
7647,5,4533905,Route 21- Georgia State Station,1,252538,90816
7647,5,4563662,Route 21- Georgia State Station,1,252538,90816
7647,5,4533922,Route 21 - Kensington Station,0,252538,90834
7647,5,4555356,Route 21- Georgia State Station,1,252774,90816
7647,5,4552025,Route 21 - Kensington Station,0,253778,90834
7647,5,4545711,Route 21- Georgia State Station,1,253959,90816
7647,5,4549830,Route 21- Georgia State Station,1,252366,90816
7647,5,4563653,Route 21- Georgia State Station,1,253959,90816
7647,5,4536684,Route 21 - Kensington Station,0,252366,90834
7647,5,4556875,Route 21- Georgia State Station,1,252538,90816
7647,5,4536675,Route 21- Georgia State Station,1,252538,90816
7647,5,4554317,Route 21 - Kensington Station,0,253690,90834
7647,5,4549832,Route 21- Georgia State Station,1,253778,90816
7647,5,4546159,Route 21 - Kensington Station,0,253778,90834
7647,5,4536674,Route 21- Georgia State Station,1,252366,90816
7647,5,4539141,Route 21 - Kensington Station,0,253761,90834
7647,5,4549822,Route 21- Georgia State Station,1,253761,90816
7647,5,4558895,Route 21- Georgia State Station,1,252326,90816
7647,5,4541192,Route 21 - Kensington Station,0,252538,90834
7647,5,4567023,Route 21 - Kensington Station,0,252538,90834
7647,5,4564718,Route 21- Georgia State Station,1,253690,90816
7647,5,4567172,Route 21 - Kensington Station,0,253959,90834
7647,5,4536669,Route 21- Georgia State Station,1,253761,90816
7647,5,4536685,Route 21 - Kensington Station,0,252326,90834
7647,5,4562578,Route 21 - Kensington Station,0,252366,90834
7647,5,4558902,Route 21 - Kensington Station,0,252538,90834
7647,5,4552817,Route 21- Georgia State Station,1,253959,90816
7647,5,4543394,Route 21- Georgia State Station,1,253959,90816
7647,5,4554319,Route 21 - Kensington Station,0,253959,90834
7647,5,4552014,Route 21- Georgia State Station,1,252538,90816
7647,5,4539148,Route 21 - Kensington Station,0,253959,90834
7647,5,4556373,Route 21 - Kensington Station,0,253959,90834
7647,5,4544666,Route 21- Georgia State Station,1,253959,90816
7647,5,4544670,Route 21 - Kensington Station,0,253778,90834
7647,5,4554320,Route 21- Georgia State Station,1,253778,90816
7647,5,4538838,Route 21 - Kensington Station,0,252774,90834
7647,5,4533912,Route 21 - Kensington Station,0,253761,90834
7647,5,4562581,Route 21 - Kensington Station,0,253778,90834
7647,5,4540820,Route 21 - Kensington Station,0,252366,90834
7647,5,4566261,Route 21- Georgia State Station,1,252538,90816
7647,5,4555335,Route 21- Georgia State Station,1,253690,90816
7647,5,4549216,Route 21- Georgia State Station,1,253778,90816
7647,5,4539147,Route 21 - Kensington Station,0,253778,90834
7647,5,4558075,Route 21 - Kensington Station,0,252326,90834
7647,5,4556874,Route 21- Georgia State Station,1,253690,90816
7647,5,4552816,Route 21- Georgia State Station,1,253778,90816
7647,5,4564239,Route 21- Georgia State Station,1,252538,90816
7647,5,4543395,Route 21- Georgia State Station,1,252538,90816
7647,5,4558901,Route 21 - Kensington Station,0,253690,90834
7647,5,4540807,Route 21- Georgia State Station,1,253690,90816
7647,5,4562574,Route 21 - Kensington Station,0,253959,90834
7647,5,4562575,Route 21- Georgia State Station,1,253959,90816
7647,5,4538837,Route 21 - Kensington Station,0,252366,90834
7647,5,4560762,Route 21 - Kensington Station,0,252538,90834
7647,5,4567022,Route 21 - Kensington Station,0,252774,90834
7647,5,4543405,Route 21 - Kensington Station,0,253959,90834
7647,5,4543393,Route 21- Georgia State Station,1,253959,90816
7647,5,4555334,Route 21- Georgia State Station,1,253761,90816
7647,5,4539146,Route 21 - Kensington Station,0,252595,90834
7647,5,4559816,Route 21- Georgia State Station,1,252595,90816
7647,5,4539130,Route 21- Georgia State Station,1,252595,90816
7647,5,4555281,Route 21- Georgia State Station,1,253660,91120
7647,5,4563656,Route 21- Georgia State Station,1,252855,91120
7647,5,4552823,Route 21- Georgia State Station,1,252595,91120
7647,5,4545719,Route 21 - Kensington Station,0,253111,90917
7647,5,4556376,Route 21 - Kensington Station,0,253530,90917
7647,5,4540822,Route 21 - Kensington Station,0,252595,90834
7647,5,4559820,Route 21 - Kensington Station,0,253597,90834
7647,5,4539131,Route 21- Georgia State Station,1,253597,90816
7647,5,4549847,Route 21 - Kensington Station,0,253597,90834
7647,5,4552011,Route 21- Georgia State Station,1,253597,90816
7648,5,4562577,Route 24 - East Lake Station,0,253807,90955
7648,5,4563657,Route 24- Edgewood/ Candler Park,1,253807,91078
7648,5,4556190,Route 24 - East Lake Station,0,253807,90955
7648,5,4546167,Route 24- Edgewood/ Candler Park,1,253807,91078
7648,5,4556377,Route 24 - East Lake Station,0,253807,90955
7648,5,4559824,Route 24 - East Lake Station,0,253807,90955
7648,5,4560765,Route 24- Edgewood/ Candler Park,1,253807,91078
7648,5,4567170,Route 24 - East Lake Station,0,253807,90955
7648,5,4556108,Route 24 - East Lake Station,0,253807,90955
7648,5,4540830,Route 24- Edgewood/ Candler Park,1,253807,91078
7648,5,4533927,Route 24 - East Lake Station,0,253807,90955
7648,5,4543410,Route 24- Edgewood/ Candler Park,1,253807,91078
7648,5,4567021,Route 24 - East Lake Station,0,253807,90955
7648,5,4543411,Route 24 - East Lake Station,0,253807,90955
7648,5,4539157,Route 24- Edgewood/ Candler Park,1,253807,91078
7648,5,4554702,Route 24- Edgewood/ Candler Park,1,253807,91078
7648,5,4539156,Route 24- Edgewood/ Candler Park,1,253807,91078
7648,5,4540829,Route 24- Edgewood/ Candler Park,1,253807,91078
7648,5,4563659,Route 24 - East Lake Station,0,253807,90955
7648,5,4558905,Route 24 - East Lake Station,0,253807,90955
7648,5,4564238,Route 24- Edgewood/ Candler Park,1,253807,91078
7648,5,4552833,Route 24- Edgewood/ Candler Park,1,253807,91078
7648,5,4552832,Route 24- Edgewood/ Candler Park,1,253807,91078
7648,5,4541195,Route 24 - East Lake Station,0,253807,90955
7648,5,4536693,Route 24 - East Lake Station,0,253807,90955
7648,5,4552288,Route 24- Edgewood/ Candler Park,1,253807,91078
7648,5,4560766,Route 24 - East Lake Station,0,253807,90955
7648,5,4555343,Route 24- Edgewood/ Candler Park,1,253807,91078
7648,5,4566968,Route 24- Edgewood/ Candler Park,1,253807,91078
7648,5,4563660,Route 24 - East Lake Station,0,253807,90955
7648,5,4563062,Route 24- Edgewood/ Candler Park,1,253807,91078
7649,3,4546183,Route 25 - Doraville Station,0,253879,91098
7649,3,4563941,Route 25 - Doraville Station,0,252957,91098
7649,3,4552296,Route 25 - Lenox Station,1,252957,90956
7649,3,4536705,Route 25 - Doraville Station,0,252957,91098
7649,3,4560179,Route 25 - Doraville Station,0,253879,91098
7649,3,4556383,Route 25 - Doraville Station,0,252957,91098
7649,3,4566188,Route 25 - Lenox Station,1,253879,90956
7649,3,4565703,Route 25 - Lenox Station,1,253879,90956
7649,3,4560772,Route 25 - Doraville Station,0,253879,91098
7649,3,4552295,Route 25 - Lenox Station,1,252957,90956
7649,3,4552846,Route 25 - Doraville Station,0,252957,91098
7649,3,4533945,Route 25 - Doraville Station,0,252957,91098
7649,3,4539166,Route 25 - Doraville Station,0,252957,91098
7649,3,4543661,Route 25 - Doraville Station,0,253879,91098
7649,3,4546182,Route 25 - Doraville Station,0,252957,91098
7649,3,4562905,Route 25 - Lenox Station,1,253879,90956
7649,3,4543652,Route 25 - Lenox Station,1,252957,90956
7649,3,4552842,Route 25 - Lenox Station,1,253879,90956
7649,3,4543653,Route 25 - Lenox Station,1,253879,90956
7649,3,4543654,Route 25 - Lenox Station,1,253879,90956
7649,3,4545728,Route 25 - Doraville Station,0,252957,91098
7649,3,4552847,Route 25 - Doraville Station,0,253879,91098
7649,3,4533934,Route 25 - Lenox Station,1,253879,90956
7649,3,4546184,Route 25 - Doraville Station,0,253879,91098
7649,3,4546177,Route 25 - Lenox Station,1,252957,90956
7649,3,4556380,Route 25 - Lenox Station,1,252957,90956
7649,3,4552310,Route 25 - Doraville Station,0,253879,91098
7649,3,4552297,Route 25 - Lenox Station,1,253879,90956
7649,3,4545410,Route 25 - Lenox Station,1,252957,90956
7649,3,4566191,Route 25 - Doraville Station,0,253879,91098
7649,3,4558082,Route 25 - Lenox Station,1,253879,90956
7649,3,4564096,Route 25 - Lenox Station,1,253879,90956
7649,3,4555347,Route 25 - Lenox Station,1,252957,90956
7649,3,4536697,Route 25 - Lenox Station,1,252957,90956
7649,3,4554975,Route 25 - Doraville Station,0,253879,91098
7649,4,4541198,Route 25 - Doraville Station,0,252279,91098
7649,4,4533943,Route 25 - Doraville Station,0,252279,91098
7649,4,4564126,Route 25 - Lenox Station,1,252239,90956
7649,4,4545723,Route 25 - Lenox Station,1,252279,90956
7649,4,4545727,Route 25 - Doraville Station,0,252279,91098
7649,4,4533933,Route 25 - Lenox Station,1,252279,90956
7649,4,4540840,Route 25 - Doraville Station,0,252279,91098
7649,4,4540841,Route 25 - Doraville Station,0,252239,91098
7649,4,4563137,Route 25 - Doraville Station,0,252239,91098
7649,4,4562201,Route 25 - Doraville Station,0,252279,91098
7649,4,4560176,Route 25 - Lenox Station,1,252239,90956
7649,4,4539162,Route 25 - Lenox Station,1,252239,90956
7649,4,4533944,Route 25 - Doraville Station,0,252239,91098
7649,4,4552293,Route 25 - Lenox Station,1,252239,90956
7649,4,4540835,Route 25 - Lenox Station,1,252279,90956
7649,4,4543651,Route 25 - Lenox Station,1,252279,90956
7649,4,4552294,Route 25 - Lenox Station,1,252279,90956
7649,4,4552307,Route 25 - Doraville Station,0,252239,91098
7649,4,4560178,Route 25 - Doraville Station,0,252239,91098
7649,4,4555968,Route 25 - Lenox Station,1,252279,90956
7649,4,4552308,Route 25 - Doraville Station,0,252279,91098
7649,4,4539161,Route 25 - Lenox Station,1,252279,90956
7649,4,4554711,Route 25 - Doraville Station,0,252279,91098
7649,4,4545412,Route 25 - Doraville Station,0,252279,91098
7649,4,4541197,Route 25 - Lenox Station,1,252279,90956
7649,4,4552309,Route 25 - Doraville Station,0,252239,91098
7649,4,4546176,Route 25 - Lenox Station,1,252239,90956
7649,4,4543660,Route 25 - Doraville Station,0,252239,91098
7649,4,4564125,Route 25 - Lenox Station,1,252239,90956
7649,4,4552306,Route 25 - Doraville Station,0,252239,91098
7649,4,4552840,Route 25 - Lenox Station,1,252239,90956
7649,4,4543659,Route 25 - Doraville Station,0,252279,91098
7649,4,4554706,Route 25 - Lenox Station,1,252279,90956
7649,4,4536696,Route 25 - Lenox Station,1,252239,90956
7649,4,4552841,Route 25 - Lenox Station,1,252279,90956
7649,5,4546185,Route 25- Medical Center Station,0,253432,90817
7649,5,4564329,Route 25 - Lenox Station,1,253299,90956
7649,5,4545724,Route 25 - Lenox Station,1,253432,90903
7649,5,4552843,Route 25 - Lenox Station,1,253432,90903
7649,5,4554596,Route 25- Medical Center Station,0,253432,90817
7649,5,4533932,Route 25 - Lenox Station,1,253299,90956
7649,5,4540834,Route 25 - Lenox Station,1,253299,90956
7649,5,4543650,Route 25 - Lenox Station,1,253299,90956
7649,5,4536699,Route 25 - Lenox Station,1,253432,90903
7649,5,4543658,Route 25 - Doraville Station,0,253299,91098
7649,5,4560768,Route 25 - Lenox Station,1,253432,90903
7649,5,4558910,Route 25- Medical Center Station,0,253432,90817
7649,5,4546178,Route 25 - Lenox Station,1,253432,90903
7649,5,4546175,Route 25 - Lenox Station,1,253299,90956
7649,5,4540836,Route 25 - Lenox Station,1,253432,90903
7649,5,4565065,Route 25 - Lenox Station,1,253299,90956
7649,5,4543662,Route 25- Medical Center Station,0,253432,90817
7649,5,4563079,Route 25 - Doraville Station,0,253299,91098
7649,5,4533941,Route 25 - Doraville Station,0,253299,91098
7649,5,4540842,Route 25- Medical Center Station,0,253432,90817
7649,5,4560175,Route 25 - Lenox Station,1,253299,90956
7649,5,4555349,Route 25- Medical Center Station,0,253432,90817
7649,5,4533942,Route 25 - Doraville Station,0,253299,91098
7649,5,4567548,Route 25 - Doraville Station,0,253299,91098
7649,5,4555348,Route 25 - Lenox Station,1,253432,90903
7649,5,4560180,Route 25- Medical Center Station,0,253432,90817
7649,5,4543655,Route 25 - Lenox Station,1,253432,90903
7649,5,4543663,Route 25- Medical Center Station,0,253432,90817
7649,5,4552839,Route 25 - Lenox Station,1,253299,90956
7649,5,4536695,Route 25 - Lenox Station,1,253299,90956
7649,5,4556379,Route 25 - Lenox Station,1,253299,90956
7649,5,4546181,Route 25 - Doraville Station,0,253299,91098
7649,5,4536704,Route 25 - Doraville Station,0,253299,91098
